task_id	Iot_source	MI	Inputsize	outputsize	Queuing_local	local_processing	total_IoT_response_time	total_IoT_response_energy	edge_up_delay	edge_dw_delay	Queuing_edge	edge_processing	total_edge_time	total_edge_response_energy	edge_up_delay2	edge_dw_delay2	Queuing_edge2	edge_processing2	total_edge_time2	total_edge_response_energy2	edge_up_delay3	edge_dw_delay3	Queuing_edge3	edge_processing3	total_edge_time3	total_edge_response_energy3	edge_up_delay4	edge_dw_delay4	Queuing_edge4	edge_processing4	total_edge_time4	total_edge_response_energy4	cloud_up_delay	cloud_dw_delay	Queuing_cloud	cloud_processing	total_cloud_time	total_cloud_response_energy1	cloud_up_delay2	cloud_dw_delay2	Queuing_cloud2	cloud_processing2	total_cloud_time2	total_cloud_response_energy2
43	0	6171	89	465	0.0	123.42	123.42	283.866	0.1390625	0.7265625	0.0	2.057	2.922625	4.0265249999999995	0.12642045454545456	0.6605113636363636	0.0	2.4684	3.2553318181818183	4.378557272727273	0.2011701201707098	0.6072133084041819	0.0	3.0855	3.893883428574892	5.0010375	0.17896802509323054	0.5606387891734126	0.0	3.5262857142857142	4.2658925285523575	5.430100549450549	0.278125	1.453125	0.0	0.51425	2.2455	3.7333499999999997	0.23177083333333334	1.2109375	0.0	0.6171	2.0598083333333332	3.337395
44	0	89	965	55	0.0	1.78	1.78	4.093999999999999	1.5078125	0.0859375	0.0	0.029666666666666668	1.6234166666666667	2.90435	1.3707386363636365	0.078125	0.0	0.0356	1.4844636363636365	2.650674545454546	1.34179512017071	0.0733591417375152	0.0	0.0445	1.459654261908225	2.444025	1.2318526404778458	0.06785032763495111	0.0	0.05085714285714286	1.3505601109699399	2.2677593406593406	3.015625	0.171875	0.0	0.007416666666666667	3.194916666666667	5.7463999999999995	2.5130208333333335	0.1541724459946526	0.0	0.0089	2.676093279327986	4.79193
45	0	3420	108	4	0.0	68.4	68.4	157.32	0.16875	0.00625	0.0	1.14	1.315	1.6829999999999998	0.1534090909090909	0.005681818181818182	0.0	1.368	1.5270909090909093	1.9279636363636365	0.22590970350404313	0.006952891737515204	0.0	1.71	1.9428625952415584	2.3145000000000002	0.201804563554769	0.0065522507118741784	0.0	1.9542857142857142	2.1626425285523574	2.587450549450549	0.3375	0.0125	0.0	0.285	0.635	0.9720000000000001	0.28125	0.010416666666666666	0.0	0.342	0.6336666666666667	0.9354
46	0	5566	2515	134	0.0	111.32	111.32	256.03599999999994	3.9296875	0.209375	0.0	1.8553333333333333	5.994395833333333	9.6767125	3.5724431818181817	0.1903409090909091	0.0	2.2264	5.989184090909091	9.444691363636364	3.3600242868373766	0.17622372507084852	0.0	2.783	16.666904261908225	28.173975000000002	3.094833409708615	0.16280225071187418	0.0	3.1805714285714286	6.438207088991918	9.54769532967033	7.859375	0.41875	0.0	0.4638333333333333	8.741958333333333	15.457225	6.549479166666667	0.35990161266131926	0.342	0.5566	7.807980779327986	13.085107500000001
47	0	646	398	117	0.0	12.92	12.92	29.715999999999998	0.621875	0.1828125	0.0	0.21533333333333332	1.0200208333333334	1.7068375	0.6679683980538786	0.16793774022236369	2.2264	0.25839999999999996	3.3207061382762424	1.6268413636363634	0.6035138701707098	0.15408830840418186	0.0	0.323	1.0806021785748916	1.59463125	0.5503622558624613	0.14236955840418186	0.0	0.36914285714285716	1.0618746714095004	1.5571541208791209	1.24375	0.365625	0.0	0.05383333333333333	1.6632083333333334	2.961475	1.0364583333333333	0.3046875	0.0	0.0646	1.4057458333333333	2.4915825
48	2	1291	72	14	0.0	25.82	25.82	59.385999999999996	0.1125	0.021875	0.0	0.43033333333333335	0.5647083333333334	0.758275	0.10227272727272728	0.019886363636363636	0.0	0.5164	0.6385590909090909	0.8395663636363635	0.17903470350404313	0.01997372507084854	0.0	0.6455	0.8445084285748916	0.9761624999999999	0.15853533278553822	0.01857148148110495	0.0	0.7377142857142858	0.914821099980929	1.0713148351648352	0.225	0.04375	0.0	0.10758333333333334	0.3763333333333333	0.61285	0.1875	0.036458333333333336	0.0	0.1291	0.35305833333333336	0.558045
49	0	3	1197	99	0.0	0.06	0.06	0.13799999999999998	1.8703125	0.1546875	0.0	0.001	2.026	3.6462	1.7002840909090908	0.140625	0.0	0.0012	1.842109090909091	3.3150763636363636	1.6438784535040432	0.13065080840418186	0.0	0.0015	1.776029261908225	3.0393	1.5106987943239998	0.12073494301956648	0.0	0.0017142857142857142	1.6331480230578521	2.805903296703297	3.740625	0.309375	0.0	2.5E-4	4.05025	7.2903	3.1171875	0.2578125	0.0	3.0E-4	3.3753	6.07536
50	1	390	3547	48	0.0	7.8	7.8	17.939999999999998	5.5421875	0.075	0.0	0.13	5.7471875	10.266937500000001	5.0383522727272725	0.06818181818181818	0.0	0.156	5.2625340909090905	9.378961363636364	4.703774286837376	0.06424455840418188	0.0	0.195	4.9630188452415585	8.65978125	4.335218025093231	0.059436866096489564	0.0	0.22285714285714286	4.617512034046863	8.045072802197803	11.084375	0.15	0.0	0.0325	11.266875	20.260875000000002	9.236979166666666	0.125	0.0	0.039	9.400979166666666	16.8983625
51	0	5307	256	139	0.0	106.14	106.14	244.12199999999999	0.4	0.2171875	0.0	1.769	2.3861875	3.2337375	0.36363636363636365	0.19744318181818182	0.0	2.1228	2.683879545454545	3.557303181818182	0.4186180368373764	0.1827341417375152	0.0	2.6535	3.254852178574892	4.109981250000001	0.3796891789393844	0.16881186609648954	0.0	3.0325714285714285	3.5810724736073025	4.493653021978021	0.8	0.434375	0.0	0.44225	1.676625	2.752575	0.6666666666666666	0.3619791666666667	0.0	0.5307	1.5593458333333332	2.4884025
52	0	771	3053	52	0.0	15.42	15.42	35.465999999999994	4.7703125	0.08125	0.0	0.257	5.1085625	9.0412125	4.3366477272727275	0.07386363636363637	0.0	0.3084	4.718911363636364	8.309000454545457	4.060545120170709	0.0694528917375152	0.0	0.3855	4.515498011908225	7.73994375	3.7414680250932304	0.06424455840418188	0.0	0.44057142857142856	4.246284012068841	7.246233791208791	9.540625	0.1625	0.0	0.06425	9.767375	17.542725	7.950520833333333	0.13541666666666666	0.5307	0.07709999999999995	8.6937375	14.6472075
53	0	2180	2735	69	0.0	43.6	43.6	100.28	4.2734375	0.1078125	0.0	0.7266666666666667	5.107916666666666	8.75825	3.8849431818181817	0.09801136363636363	0.0	0.872	4.854954545454546	8.21571818181818	3.6464826201707097	0.09158830840418188	0.0	1.09	4.828070928574892	7.879874999999999	3.359256486631692	0.08467725071187418	0.0	1.2457142857142858	4.6896480230578526	7.561203296703297	8.546875	0.215625	0.0	0.18166666666666667	8.944166666666666	15.990499999999999	7.122395833333333	0.1796875	0.0	0.218	7.520083333333333	13.405349999999999
54	0	4027	7828	28	0.0	80.54	80.54	185.242	12.23125	0.04375	0.0	1.3423333333333334	13.617333333333331	23.7058	11.119318181818182	0.03977272727272727	0.0	1.6108	12.769890909090908	22.019323636363637	10.277993036837376	0.038202891737515204	0.0	2.0135	12.329695928574893	20.8287	9.480650717400923	0.03539840455802802	0.0	2.301142857142857	11.817191979101809	19.75752527472528	24.4625	0.0875	0.0	0.33558333333333334	24.88558333333333	44.5927	20.385416666666668	0.07291666666666667	0.0	0.4027	20.861033333333335	37.308240000000005
55	0	20825	1957	1027	0.0	416.5	416.5	957.9499999999999	3.0578125	1.6046875	0.0	6.941666666666666	11.604166666666666	16.7225	2.7798295454545454	1.4588068181818181	0.0	8.33	12.568636363636363	17.625545454545453	2.6334617868373766	1.3389841417375152	0.0	10.4125	14.384945928574892	19.48875	2.4241603327855383	1.236119558404182	2.301142857142857	11.9	17.86142274833258	20.73576923076923	6.115625	3.209375	0.0	1.7354166666666666	11.060416666666665	18.8675	5.096354166666667	2.6744791666666665	0.0	2.0825	9.853333333333333	16.4865
56	3	289	101	1003	0.0	5.78	5.78	13.293999999999999	0.1578125	1.5671875	0.0	0.09633333333333334	1.8213333333333332	3.2206	0.1434659090909091	1.4247159090909092	0.0	0.1156	1.6837818181818183	2.9614472727272734	0.2167951201707098	1.3077341417375152	0.0	0.1445	1.669029261908225	2.7609	0.19339110201630746	1.2072734045580282	2.301142857142857	0.16514285714285704	3.86695022086005	2.5866329670329673	0.315625	3.134375	0.0	0.024083333333333335	3.474083333333333	6.2389	0.2630208333333333	2.6119791666666665	2.0825	0.028900000000000148	4.9864	5.20968
57	2	403	107	1	0.0	8.06	8.06	18.538	0.1671875	0.0015625	0.0	0.13433333333333333	0.3030833333333333	0.46495	0.254616125326606	0.0031650129496364164	0.0	0.1612	0.4189811382762424	0.4695763636363636	0.2246076201707098	0.0030466417375152044	0.0	0.2015	0.42915426190822503	0.494925	0.20060264047784593	0.002946481481104948	2.301142857142857	0.23028571428571443	2.7349776933875223	0.5099967032967034	0.334375	0.003125	0.0	0.03358333333333333	0.3710833333333333	0.6477999999999999	0.2786458333333333	0.013547445994652607	0.0	0.0403	0.33249327932798595	0.5546099999999999
58	3	153	168	990	0.0	3.06	3.06	7.037999999999999	0.2625	1.546875	0.0	0.051	1.860375	3.318075	0.23863636363636365	1.40625	0.0	0.0612	1.7060863636363637	3.034235454545455	0.30403470350404316	1.290807058404182	0.0	0.0765	1.6713417619082251	2.8058625000000004	0.27391994817015364	1.1916484045580282	2.301142857142857	0.08742857142857163	3.8541397812996108	2.610202747252748	0.525	3.09375	0.0	0.01275	3.6315	6.52905	0.4375	2.5890682793279858	0.0	0.0153	3.0418682793279856	5.446485000000001
59	3	313	138	168	0.0	6.26	6.26	14.397999999999998	0.215625	0.2625	0.0	0.10433333333333333	0.5824583333333333	0.9858250000000001	0.19602272727272727	0.23863636363636365	0.0	0.1252	0.5598590909090909	0.9326263636363638	0.26497220350404316	0.22049455840418186	0.0	0.1565	0.641966761908225	0.9049875	0.2378622558624613	0.2036676353272588	0.0	0.17885714285714285	0.6203870340468629	0.8766478021978023	0.43125	0.525	0.0	0.026083333333333333	0.9823333333333334	1.7525500000000003	0.359375	0.4375	0.0	0.0313	0.828175	1.471935
60	2	165	77	5	0.0	3.3	3.3	7.589999999999999	0.1203125	0.0078125	0.0	0.055	0.18312499999999998	0.296625	0.109375	0.007102272727272727	0.0	0.066	0.1824772727272727	0.2888590909090909	0.1855451201707098	0.008254975070848538	0.0	0.0825	0.27630009524155835	0.29118750000000004	0.16454494817015364	0.007754173788797256	0.0	0.09428571428571429	0.26658483624466517	0.29054670329670335	0.240625	0.015625	0.0	0.01375	0.26999999999999996	0.47775	0.20052083333333334	0.013020833333333334	0.0	0.0165	0.2300416666666667	0.404175
61	1	313	10846	237	0.0	6.26	6.26	14.397999999999998	16.946875	0.3703125	0.0	0.10433333333333333	17.421520833333332	31.2961375	15.40625	0.3366477272727273	0.0	0.1252	15.868097727272726	28.487455909090908	14.207680536837376	0.31033830840418186	0.0	0.1565	57.96748759524156	104.090925	13.108054563554768	0.2866003276349511	0.0	0.17885714285714285	13.573512034046864	24.192272802197806	33.89375	0.740625	0.0	0.026083333333333333	34.66045833333333	62.373175	28.244791666666668	0.6171875	0.0	0.0313	28.89327916666667	51.9891225
62	0	1757	1309	689	0.0	35.14	35.14	80.82199999999999	2.0453125	1.0765625	0.0	0.5856666666666667	3.7075416666666667	6.3221750000000005	1.859375	0.9786931818181818	0.0	0.7028	3.5408681818181815	5.951882727272727	1.7897117868373764	0.8988799750708485	0.0	0.8785	3.5670917619082245	5.7370125	1.6453141789393844	0.8298695584041819	0.0	1.004	3.479183737343566	5.527396153846153	4.090625	2.153125	0.0	0.14641666666666667	6.390166666666667	11.414450000000002	3.4088541666666665	1.7942708333333333	0.0	0.1757	5.378825	9.576464999999999
63	0	9758	68	1094	0.0	195.16	195.16	448.86799999999994	0.10625	1.709375	0.0	3.252666666666667	5.068291666666667	7.1713249999999995	0.09659090909090909	1.5539772727272727	0.0	3.9032	5.553768181818182	7.654862727272727	0.1738263701707098	1.4262237250708487	0.0	4.879	6.479050095241558	8.5782375	0.15372764047784593	1.3166484045580282	0.0	5.576	7.046376045035874	9.205142307692308	0.2125	3.41875	0.0	0.8131666666666667	4.444416666666667	7.51205	0.17708333333333334	2.8489583333333335	0.0	0.9758	4.001841666666667	6.617835
64	0	7670	1938	537	0.0	153.4	153.4	352.82	3.028125	0.8390625	0.0	2.5566666666666666	6.423854166666667	10.0289375	2.752840909090909	0.7627840909090909	0.0	3.068	6.583625	10.009725	2.608722203504043	0.7009633084041819	0.0	3.835	7.144685511908225	10.40278125	2.4013237943239996	0.6471772507118742	0.0	4.382857142857143	7.431358187893016	10.613995879120878	6.05625	1.678125	0.0	0.6391666666666667	8.373541666666666	14.688875	5.046875	1.409380779327986	0.0	0.767	7.223255779327986	12.5219625
65	0	6251	1347	1239	0.0	125.02	125.02	287.546	2.230550759668508	1.937682058404182	2.5566666666666666	2.083666666666667	8.808566151406023	9.773525000000001	1.9133522727272727	1.7599431818181819	0.0	2.5004	6.173695454545454	9.612411818181819	1.8391909535040432	1.615025808404182	0.0	3.1255	6.579716761908225	9.8115375	1.6909872558624612	1.4909272507118743	0.0	3.572	6.753914506574335	9.881111538461537	4.209375	3.871875	0.0	0.5209166666666667	8.602166666666667	15.171350000000002	3.5078125	3.2375057793279858	0.0	0.6251	7.3704182793279855	12.871995000000002
66	0	467	818	130	0.0	9.34	9.34	21.482	1.278125	0.203125	0.0	0.15566666666666668	1.6369166666666666	2.8530499999999996	1.2645593071447878	0.18640364931327277	0.0	0.1868	1.6377629564580605	2.6480236363636362	1.15038887017071	0.1710153917375152	0.0	0.2335	1.554904261908225	2.5020750000000005	1.0551699481701535	0.15799455840418186	0.0	0.26685714285714285	1.4800216494314784	2.37119010989011	2.55625	0.40625	0.0	0.03891666666666667	3.0014166666666666	5.3792	2.1302083333333335	0.3385416666666667	0.0	0.0467	2.51545	4.499790000000001
67	0	897	307	376	0.0	17.94	17.94	41.262	0.4796875	0.5875	0.0	0.299	1.3661874999999999	2.2797375	0.43607954545454547	0.5340909090909091	0.0	0.3588	1.3289704545454546	2.1768668181818183	0.4850242868373764	0.4913278917375152	0.0	0.4485	1.4248521785748918	2.13898125	0.44098725586246135	0.4536676353272588	0.0	0.5125714285714286	1.4072263197611488	2.092729945054945	0.959375	1.175	0.0	0.07475	2.209125	3.931575	0.7994791666666666	0.9791666666666666	0.0	0.0897	1.8683458333333332	3.3092025
68	0	362	709	228	0.0	7.24	7.24	16.651999999999997	1.1078125	0.35625	0.0	0.12066666666666667	1.5847291666666667	2.7801125	1.0071022727272727	0.32386363636363635	0.0	0.1448	1.4757659090909092	2.5694986363636367	1.0084617868373764	0.29861955840418186	0.0	0.181	1.4880813452415584	2.4132937500000002	0.9241603327855382	0.2757830199426434	0.0	0.20685714285714285	1.4068004955853244	2.2753920329670327	2.215625	0.7125	0.0	0.030166666666666668	2.9582916666666668	5.306825	1.8463541666666667	0.59375	0.0	0.0362	2.476304166666667	4.435627500000001
69	3	212	404	786	0.0	4.24	4.24	9.751999999999999	0.63125	1.228125	0.0	0.07066666666666667	1.9300416666666667	3.4316750000000003	0.5738636363636364	1.1164772727272727	0.0	0.0848	1.7751409090909092	3.1443736363636368	0.6113263701707098	1.025182058404182	0.0	0.106	1.7425084285748917	2.9162625	0.5575737943239998	0.9464560968657203	0.0	0.12114285714285715	1.6251727483325773	2.7198906593406593	1.2625	2.45625	0.0	0.017666666666666667	3.7364166666666665	6.714950000000001	1.0520833333333333	2.046875	0.0	0.0212	3.120158333333333	5.603565
70	3	326	163	3085	0.0	6.52	6.52	14.995999999999999	0.2546875	4.8203125	0.0	0.10866666666666666	5.183666666666666	9.2654	0.2315340909090909	4.3821022727272725	0.0	0.1304	4.744036363636363	8.461025454545455	0.2975242868373765	4.018671641737515	0.0	0.163	4.4791959285748915	7.808099999999999	0.2679103327855382	3.7096772507118745	0.12114285714285715	0.18628571428571428	4.285016154925985	7.250465934065935	0.509375	9.640625	0.0	0.027166666666666665	10.177166666666666	18.302599999999998	0.4244791666666667	8.033854166666666	0.0	0.0326	8.490933333333333	15.264119999999998
71	3	134	94	1552	0.0	2.68	2.68	6.164	0.146875	2.425	0.0	0.04466666666666667	2.6165416666666665	4.682975	0.13352272727272727	2.2045454545454546	0.0	0.0536	2.3916681818181815	4.272842727272727	0.20768053683737647	2.0225778917375155	0.0	0.067	2.297258428574892	3.9382125000000006	0.18497764047784593	1.8671291737887974	0.0	0.07657142857142857	2.1286782428380717	3.6529434065934066	0.29375	4.85	0.0	0.011166666666666667	5.154916666666667	9.27215	0.24479166666666666	4.041666666666667	0.0	0.0134	4.299858333333334	7.731705000000001
72	0	4670	3924	250	0.0	93.4	93.4	214.82	6.13125	0.390625	0.0	1.5566666666666666	8.078541666666666	13.607375	5.676491125326606	0.3568581947678182	0.0	1.868	7.901349320094425	12.913759090909092	5.194659703504043	0.3272653917375152	0.0	2.335	7.856925095241558	12.5848125	4.788343025093231	0.3022253276349511	0.0	2.6685714285714286	7.759139781299611	12.232574175824178	12.2625	0.78125	0.0	0.38916666666666666	13.432916666666666	23.945749999999997	10.21875	0.6510416666666666	0.0	0.467	11.336791666666667	20.126025000000002
73	0	4471	468	248	0.0	89.42	89.42	205.666	0.73125	0.3875	0.0	1.4903333333333333	2.6090833333333334	3.80215	0.6647727272727273	0.3522727272727273	0.0	1.7884	2.8054454545454544	3.976761818181818	0.6946597035040432	0.32466122507084855	0.0	2.2355	3.2548209285748917	4.360725	0.6344968712470767	0.29982148148110493	0.0	2.5548571428571427	3.4891754955853242	4.614867032967033	1.4625	0.775	0.0	0.3725833333333333	2.6100833333333333	4.4746	1.21875	0.6458333333333334	0.0	0.4471	2.3116833333333333	3.89277
74	0	200	2046	259	0.0	4.0	4.0	9.2	3.196875	0.4046875	0.0	0.06666666666666667	3.668229166666667	6.562812500000001	2.90625	0.3678977272727273	0.0	0.08	3.3541477272727276	5.98946590909091	2.749347203504043	0.3389841417375152	0.0	0.1	3.1883313452415587	5.52234375	2.531131486631692	0.3130426353272588	0.0	0.11428571428571428	2.9584598362446655	5.123921703296704	6.39375	0.809375	0.0	0.016666666666666666	7.219791666666667	12.985625	5.328125	0.6744791666666666	0.0	0.02	6.0226041666666665	10.8286875
75	1	3548	5225	41	0.0	70.96	70.96	163.20799999999997	8.1640625	0.0640625	0.0	1.1826666666666668	9.410791666666666	16.229825	7.421875	0.05823863636363636	0.0	1.4192	8.899313636363637	15.167244545454546	6.88867012017071	0.05512997507084853	0.0	1.774	8.717800095241559	14.470987500000001	6.352044948170153	0.05102340455802802	0.0	2.0274285714285716	8.430496924156753	13.825702747252747	16.328125	0.128125	0.0	0.2956666666666667	16.751916666666666	29.976050000000004	13.606770833333334	0.10677083333333333	0.0	0.3548	14.068341666666669	25.110135000000003
76	3	960	375	1770	0.0	19.2	19.2	44.16	0.5859375	2.765625	0.0	0.32	3.6715625	6.416812500000001	0.5326704545454546	2.5142045454545454	0.0	0.384	3.430875	5.945175	0.5735659535040432	2.306432058404182	0.0	0.48	3.359998011908225	5.60334375	0.5227180250932305	2.1291484045580282	2.0274285714285716	0.5485714285714285	5.227866429651259	5.298910714285714	1.171875	5.53125	0.0	0.08	6.783125	12.161625	0.9765625	4.609375	0.0	0.096	5.6819375	10.1698875
77	0	2664	2916	1057	0.0	53.28	53.28	122.544	4.55625	1.6515625	0.0	0.888	7.0958125	12.2396625	4.142045454545454	1.5014204545454546	0.0	1.0656	6.709065909090908	11.436958636363634	3.882159703504043	1.3780466417375152	0.0	1.332	6.592206345241558	10.910118749999999	3.576804563554769	1.2721772507118743	2.0274285714285716	1.5222857142857142	8.39869609998093	10.42217554945055	9.1125	3.303125	0.0	0.222	12.637625	22.614525	7.59375	2.7526041666666665	0.0	0.2664	41.65181666666666	74.81343
78	3	860	307	491	0.0	17.2	17.2	39.559999999999995	0.4796875	0.7671875	0.0	0.2866666666666667	1.5335416666666666	2.5883749999999996	0.43607954545454547	0.6974431818181818	0.0	0.344	4.8780909090909095	8.574163636363638	0.4850242868373764	0.6410674750708485	1.332	0.42999999999999994	2.8880917619082247	2.3863125	0.44098725586246135	0.5918887891734126	2.0274285714285716	0.49142857142857155	3.551733187893017	2.3161565934065935	0.959375	1.534375	0.0	0.07166666666666667	2.5654166666666667	4.57475	0.7994791666666666	1.2786458333333333	0.0	0.086	2.164125	3.8438250000000003
79	1	3695	1201	40	0.0	73.9	73.9	169.97	2.002425759668508	0.06424455840418188	0.2866666666666667	1.2316666666666667	3.5850036514060237	4.9683125	1.7059659090909092	0.056818181818181816	0.0	1.478	3.240784090909091	4.946611363636364	1.6490867868373764	0.053827891737515204	1.332	1.8475	4.882414678574891	5.125593749999999	1.515506486631692	0.04982148148110495	0.0	2.111428571428571	3.676756539541368	5.218570054945054	3.753125	0.125	0.0	0.30791666666666667	15.820416666666667	28.291999999999998	3.1276041666666665	0.10416666666666667	0.0	0.3695	3.601270833333333	6.260587499999999
80	0	237	977	951	0.0	4.74	4.74	10.902	1.5265625	1.4859375	0.0	0.079	3.0915000000000004	5.5173000000000005	1.3877840909090908	1.3508522727272727	1.478	0.0948	4.311436363636363	5.043305454545454	1.35742012017071	1.240025808404182	1.332	0.11850000000000005	4.047945928574892	4.660950000000001	1.246275717400923	1.1447734045580282	0.0	0.13542857142857143	2.5264776933875224	4.333668131868133	3.053125	2.971875	0.0	0.01975	6.0447500000000005	10.8687	2.5442708333333335	2.4765625	0.0	0.0237	5.044533333333334	9.065940000000001
81	0	1461	709	322	0.0	29.22	29.22	67.20599999999999	1.1078125	0.503125	0.0	0.487	2.0979375	3.4840875000000002	1.0071022727272727	0.45738636363636365	1.478	0.5844000000000003	3.5268886363636365	3.3373595454545453	1.0084617868373764	0.4210153917375152	1.332	0.7304999999999999	3.4919771785748916	3.29300625	0.9241603327855382	0.38876378917341264	0.13542857142857143	0.8348571428571429	2.2832098362446653	3.2323574175824175	2.215625	1.00625	0.0	0.12175	3.3436250000000003	5.945475	1.8463541666666667	0.8385416666666666	0.0	0.1461	2.8309958333333336	5.0081325
82	0	8325	1389	24	0.0	166.5	166.5	382.95	2.1703125	0.0375	0.0	2.775	4.9828125	7.304062500000001	1.9730113636363635	0.03409090909090909	1.478	3.33	6.815102272727272	7.60878409090909	1.8938784535040432	0.03299455840418187	1.332	4.1625	7.421373011908225	8.30671875	1.7414680250932304	0.03059071225033572	0.9702857142857143	4.757142857142857	7.499487308772138	8.76554258241758	4.340625	0.075	0.0	0.69375	5.109375	8.780625	3.6171875	0.0625	0.0	0.8325	4.5121875	7.6224375
83	3	12	85	192	0.0	0.24	0.24	0.5519999999999999	0.1328125	0.3	0.0	0.004	0.4368125	0.7838625	0.12073863636363637	0.2727272727272727	0.0	0.0048	0.3982659090909091	0.7139986363636364	0.19596178683737647	0.25174455840418186	0.0	0.006	0.45370634524155834	0.6564187499999999	0.17416033278553822	0.23251378917341264	0.0	0.006857142857142857	0.41353126481609376	0.6075074175824177	0.265625	0.6	0.0	0.001	0.866625	1.559325	0.22135416666666666	0.5	0.0	0.0012	0.7225541666666666	1.2998775
84	3	491	16	173	0.0	9.82	9.82	22.586	0.025	0.2703125	0.0	0.16366666666666665	0.4589791666666667	0.7279625000000001	0.022727272727272728	0.24573863636363635	0.0	0.1964	0.4648659090909091	0.7189186363636363	0.10611803683737646	0.22700497507084852	0.0	0.2455	0.578623011908225	0.73756875	0.09122764047784593	0.20967725071187418	0.0	0.2805714285714286	0.5814763197611488	0.7455799450549452	0.05	0.540625	0.0	0.040916666666666664	0.6315416666666668	1.112225	0.041666666666666664	0.4505208333333333	0.0	0.0491	0.5412875	0.9448575
85	0	1233	2064	1045	0.0	24.66	24.66	56.717999999999996	3.225	1.6328125	0.0	0.411	5.268812499999999	9.2372625	2.9318181818181817	1.484375	0.0	0.4932	4.9093931818181815	8.540987727272727	2.772784703504043	1.3624216417375152	0.0	0.6165	4.751706345241558	8.02651875	2.5527661020163075	1.2577541737887974	0.0	0.7045714285714286	4.515091704376534	7.571687637362637	6.45	3.265625	0.0	0.10275	9.818375	17.611425	5.375	2.7213541666666665	0.0	0.1233	8.219654166666666	14.721397499999998
86	0	1899	2007	675	0.0	37.98	37.98	87.35399999999998	3.1359375	1.0546875	0.0	0.633	4.823625	8.302725	2.850852272727273	0.9588068181818182	0.0	0.7596	4.5692590909090915	7.768906363636365	2.698565953504043	0.8806508084041819	0.0	0.9495	4.528716761908225	7.4253375	2.484256486631692	0.8130426353272587	0.7045714285714286	1.0851428571428572	5.087013407673237	7.104575274725275	6.271875	2.109375	0.0	0.15825	8.5395	15.27615	5.2265625	1.7578125	0.0	0.1899	7.174275	12.799755000000001
